Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class,Flight Id
BOM,CCU,SpiceJet ,6:15,8:55,2h 40m,"7,412",19-02-2022,Economy,A3235
BOM,CCU,SpiceJet ,7:55,10:45,2h 50m,"7,412",19-02-2022,Economy,A3236
BOM,CCU,Air India ,6:10,8:50,2h 40m,"8,778",19-02-2022,Economy,A3237
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"9,243",19-02-2022,Economy,A3238
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"9,798",19-02-2022,Economy,A3239
CCU,BOM,SpiceJet ,21:55,0:45,2h 50m,"7,958",19-02-2022,Economy,A3240
CCU,BOM,Go First ,17:30,20:20,2h 50m,"8,563",19-02-2022,Economy,A3241
CCU,BOM,IndiGo ,19:10,22:15,3h 05m,"7,959",19-02-2022,Economy,A3242
CCU,BOM,Vistara ,20:35,23:30,2h 55m,"9,235",19-02-2022,Economy,A3243
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"9,789",19-02-2022,Economy,A3244
CCU,BOM,IndiGo ,15:40,18:40,3h,"9,219",19-02-2022,Economy,A3245
CCU,BOM,Air India ,17:15,20:05,2h 50m,"10,164",19-02-2022,Economy,A3246
CCU,BOM,SpiceJet ,9:35,12:20,2h 45m,"7,958",19-02-2022,Economy,A3247
CCU,BOM,Go First ,12:30,15:20,2h 50m,"7,888",19-02-2022,Economy,A3248
CCU,BOM,Go First ,4:55,7:45,2h 50m,"7,888",19-02-2022,Economy,A3249
CCU,BOM,IndiGo ,4:00,6:50,2h 50m,"7,959",19-02-2022,Economy,A3250
CCU,BOM,IndiGo ,10:10,13:10,3h,"7,959",19-02-2022,Economy,A3251
CCU,BOM,IndiGo ,5:30,8:40,3h 10m,"7,959",19-02-2022,Economy,A3252
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"9,789",19-02-2022,Economy,A3253
CCU,BOM,Air India ,9:40,12:25,2h 45m,"11,004",19-02-2022,Economy,A3254
BOM,CCU,Go First ,15:00,17:30,2h 30m,"7,344",19-02-2022,Economy,A3255
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"7,413",19-02-2022,Economy,A3256
BOM,CCU,Go First ,21:00,23:35,2h 35m,"7,344",19-02-2022,Economy,A3257
BOM,CCU,SpiceJet ,18:40,21:25,2h 45m,"7,412",19-02-2022,Economy,A3258
BOM,CCU,Air India ,20:55,23:40,2h 45m,"8,253",19-02-2022,Economy,A3259
BOM,CCU,Vistara ,17:20,19:55,2h 35m,"9,243",19-02-2022,Economy,A3260
BOM,CCU,Go First ,5:00,7:30,2h 30m,"7,275",20-02-2022,Economy,A3261
BOM,CCU,Go First ,15:00,17:30,2h 30m,"7,275",20-02-2022,Economy,A3262
BOM,CCU,IndiGo ,6:30,9:05,2h 35m,"7,413",20-02-2022,Economy,A3263
BOM,CCU,IndiGo ,7:35,10:15,2h 40m,"7,413",20-02-2022,Economy,A3264
BOM,CCU,Air India ,6:10,8:50,2h 40m,"8,253",20-02-2022,Economy,A3265
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"8,689",20-02-2022,Economy,A3266
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"9,243",20-02-2022,Economy,A3267
CCU,BOM,Go First ,17:30,20:20,2h 50m,"8,489",20-02-2022,Economy,A3268
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"9,789",20-02-2022,Economy,A3269
CCU,BOM,IndiGo ,19:10,22:10,3h,"9,219",20-02-2022,Economy,A3270
CCU,BOM,IndiGo ,15:40,18:40,3h,"9,639",20-02-2022,Economy,A3271
CCU,BOM,Air India ,17:15,20:05,2h 50m,"13,104",20-02-2022,Economy,A3272
CCU,BOM,IndiGo ,10:10,13:10,3h,"8,379",20-02-2022,Economy,A3273
CCU,BOM,IndiGo ,5:30,8:40,3h 10m,"7,959",20-02-2022,Economy,A3274
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"9,789",20-02-2022,Economy,A3275
CCU,BOM,Air India ,9:40,12:25,2h 45m,"12,054",20-02-2022,Economy,A3276
BOM,CCU,IndiGo ,21:40,0:05,2h 25m,"7,413",20-02-2022,Economy,A3277
BOM,CCU,Go First ,15:00,17:30,2h 30m,"7,275",20-02-2022,Economy,A3278
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"7,413",20-02-2022,Economy,A3279
BOM,CCU,Go First ,21:00,23:35,2h 35m,"7,275",20-02-2022,Economy,A3280
BOM,CCU,Air India ,20:55,23:40,2h 45m,"9,618",20-02-2022,Economy,A3281
BOM,CCU,Go First ,5:00,7:30,2h 30m,"3,436",21-02-2022,Economy,A3282
BOM,CCU,Go First ,15:00,17:30,2h 30m,"3,934",21-02-2022,Economy,A3283
BOM,CCU,SpiceJet ,6:15,8:55,2h 40m,"4,500",21-02-2022,Economy,A3284
BOM,CCU,IndiGo ,6:30,9:05,2h 35m,"4,893",21-02-2022,Economy,A3285
BOM,CCU,IndiGo ,7:35,10:15,2h 40m,"4,893",21-02-2022,Economy,A3286
BOM,CCU,IndiGo ,12:55,15:35,2h 40m,"5,418",21-02-2022,Economy,A3287
CCU,BOM,Go First ,17:30,20:20,2h 50m,"3,380",21-02-2022,Economy,A3288
CCU,BOM,SpiceJet ,21:55,0:45,2h 50m,"3,380",21-02-2022,Economy,A3289
CCU,BOM,IndiGo ,19:10,22:15,3h 05m,"3,381",21-02-2022,Economy,A3290
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"4,122",21-02-2022,Economy,A3291
CCU,BOM,Air India ,17:15,20:05,2h 50m,"4,253",21-02-2022,Economy,A3292
CCU,BOM,Vistara ,20:35,23:30,2h 55m,"4,693",21-02-2022,Economy,A3293
CCU,BOM,IndiGo ,15:40,18:40,3h,"6,174",21-02-2022,Economy,A3294
CCU,BOM,IndiGo ,17:35,20:25,2h 50m,"6,804",21-02-2022,Economy,A3295
CCU,BOM,Go First ,4:55,7:45,2h 50m,"3,380",21-02-2022,Economy,A3296
CCU,BOM,Air India ,9:40,12:25,2h 45m,"4,253",21-02-2022,Economy,A3297
CCU,BOM,Go First ,12:30,15:20,2h 50m,"3,930",21-02-2022,Economy,A3298
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"4,693",21-02-2022,Economy,A3299
CCU,BOM,SpiceJet ,9:35,12:20,2h 45m,"5,017",21-02-2022,Economy,A3300
CCU,BOM,IndiGo ,7:30,10:20,2h 50m,"5,334",21-02-2022,Economy,A3301
CCU,BOM,IndiGo ,10:10,13:05,2h 55m,"5,334",21-02-2022,Economy,A3302
CCU,BOM,IndiGo ,8:55,12:05,3h 10m,"5,334",21-02-2022,Economy,A3303
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"2,835",21-02-2022,Economy,A3304
BOM,CCU,Go First ,21:00,23:35,2h 35m,"2,834",21-02-2022,Economy,A3305
BOM,CCU,Air India ,20:55,23:40,2h 45m,"3,707",21-02-2022,Economy,A3306
BOM,CCU,Go First ,15:00,17:30,2h 30m,"3,934",21-02-2022,Economy,A3307
BOM,CCU,Vistara ,17:20,19:55,2h 35m,"4,724",21-02-2022,Economy,A3308
BOM,CCU,IndiGo ,17:40,20:00,2h 20m,"4,893",21-02-2022,Economy,A3309
BOM,CCU,SpiceJet ,18:40,21:25,2h 45m,"4,500",21-02-2022,Economy,A3310
BOM,CCU,IndiGo ,21:20,23:45,2h 25m,"5,943",21-02-2022,Economy,A3311
BOM,CCU,Air India ,6:10,8:50,2h 40m,"2,835",22-02-2022,Economy,A3312
BOM,CCU,Go First ,5:00,7:30,2h 30m,"2,832",22-02-2022,Economy,A3313
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"2,966",22-02-2022,Economy,A3314
BOM,CCU,IndiGo ,6:30,9:05,2h 35m,"2,835",22-02-2022,Economy,A3315
BOM,CCU,IndiGo ,7:35,10:15,2h 40m,"2,835",22-02-2022,Economy,A3316
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"2,966",22-02-2022,Economy,A3317
BOM,CCU,Go First ,15:00,17:30,2h 30m,"3,832",22-02-2022,Economy,A3318
CCU,BOM,Vistara ,20:35,23:30,2h 55m,"3,512",22-02-2022,Economy,A3319
CCU,BOM,Go First ,17:30,20:20,2h 50m,"3,376",22-02-2022,Economy,A3320
CCU,BOM,SpiceJet ,21:55,0:45,2h 50m,"3,380",22-02-2022,Economy,A3321
CCU,BOM,Air India ,17:15,20:05,2h 50m,"3,723",22-02-2022,Economy,A3322
CCU,BOM,IndiGo ,19:10,22:10,3h,"3,381",22-02-2022,Economy,A3323
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"4,122",22-02-2022,Economy,A3324
CCU,BOM,IndiGo ,15:40,18:40,3h,"6,174",22-02-2022,Economy,A3325
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"3,512",22-02-2022,Economy,A3326
CCU,BOM,Air India ,9:40,12:25,2h 45m,"3,381",22-02-2022,Economy,A3327
CCU,BOM,IndiGo ,4:00,6:50,2h 50m,"3,381",22-02-2022,Economy,A3328
CCU,BOM,Go First ,4:55,7:45,2h 50m,"3,376",22-02-2022,Economy,A3329
CCU,BOM,IndiGo ,10:10,13:10,3h,"3,381",22-02-2022,Economy,A3330
CCU,BOM,IndiGo ,5:30,8:40,3h 10m,"3,381",22-02-2022,Economy,A3331
CCU,BOM,Go First ,12:30,15:20,2h 50m,"3,926",22-02-2022,Economy,A3332
CCU,BOM,SpiceJet ,9:35,12:20,2h 45m,"4,703",22-02-2022,Economy,A3333
BOM,CCU,Vistara ,17:20,19:55,2h 35m,"2,966",22-02-2022,Economy,A3334
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"2,835",22-02-2022,Economy,A3335
BOM,CCU,Go First ,21:00,23:35,2h 35m,"2,832",22-02-2022,Economy,A3336
BOM,CCU,Air India ,20:55,23:40,2h 45m,"3,707",22-02-2022,Economy,A3337
BOM,CCU,Go First ,15:00,17:30,2h 30m,"3,832",22-02-2022,Economy,A3338
BOM,CCU,SpiceJet ,18:40,21:25,2h 45m,"4,500",22-02-2022,Economy,A3339
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"2,966",23-02-2022,Economy,A3340
BOM,CCU,IndiGo ,6:30,9:05,2h 35m,"2,835",23-02-2022,Economy,A3341
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"2,966",23-02-2022,Economy,A3342
BOM,CCU,IndiGo ,7:35,10:15,2h 40m,"3,864",23-02-2022,Economy,A3343
BOM,CCU,IndiGo ,12:55,15:35,2h 40m,"3,864",23-02-2022,Economy,A3344
BOM,CCU,Air India ,6:10,8:50,2h 40m,"4,213",23-02-2022,Economy,A3345
CCU,BOM,Vistara ,20:35,23:30,2h 55m,"3,512",23-02-2022,Economy,A3346
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"3,734",23-02-2022,Economy,A3347
CCU,BOM,IndiGo ,19:10,22:15,3h 05m,"3,381",23-02-2022,Economy,A3348
CCU,BOM,Air India ,17:15,20:05,2h 50m,"4,253",23-02-2022,Economy,A3349
CCU,BOM,IndiGo ,17:35,20:25,2h 50m,"5,334",23-02-2022,Economy,A3350
CCU,BOM,IndiGo ,15:40,18:40,3h,"6,174",23-02-2022,Economy,A3351
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"3,512",23-02-2022,Economy,A3352
CCU,BOM,IndiGo ,7:30,10:20,2h 50m,"3,381",23-02-2022,Economy,A3353
CCU,BOM,Air India ,9:40,12:25,2h 45m,"3,723",23-02-2022,Economy,A3354
CCU,BOM,IndiGo ,10:10,13:05,2h 55m,"3,381",23-02-2022,Economy,A3355
CCU,BOM,IndiGo ,4:00,6:55,2h 55m,"3,381",23-02-2022,Economy,A3356
BOM,CCU,IndiGo ,17:40,20:00,2h 20m,"2,835",23-02-2022,Economy,A3357
BOM,CCU,IndiGo ,21:20,23:45,2h 25m,"2,835",23-02-2022,Economy,A3358
BOM,CCU,Vistara ,17:20,19:55,2h 35m,"2,966",23-02-2022,Economy,A3359
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"2,835",23-02-2022,Economy,A3360
BOM,CCU,Go First ,21:00,23:35,2h 35m,"2,832",23-02-2022,Economy,A3361
BOM,CCU,Air India ,20:55,23:40,2h 45m,"3,177",23-02-2022,Economy,A3362
BOM,CCU,Go First ,15:00,17:30,2h 30m,"3,867",23-02-2022,Economy,A3363
BOM,CCU,Air India ,6:10,8:50,2h 40m,"2,835",24-02-2022,Economy,A3364
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"2,966",24-02-2022,Economy,A3365
BOM,CCU,IndiGo ,6:30,9:05,2h 35m,"2,835",24-02-2022,Economy,A3366
BOM,CCU,IndiGo ,7:35,10:15,2h 40m,"2,835",24-02-2022,Economy,A3367
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"2,966",24-02-2022,Economy,A3368
CCU,BOM,Air India ,17:15,20:05,2h 50m,"3,381",24-02-2022,Economy,A3369
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"3,512",24-02-2022,Economy,A3370
CCU,BOM,Vistara ,20:35,23:30,2h 55m,"3,512",24-02-2022,Economy,A3371
CCU,BOM,Go First ,17:30,20:20,2h 50m,"3,376",24-02-2022,Economy,A3372
CCU,BOM,IndiGo ,19:10,22:10,3h,"5,754",24-02-2022,Economy,A3373
CCU,BOM,IndiGo ,15:40,18:40,3h,"5,754",24-02-2022,Economy,A3374
CCU,BOM,Air India ,9:40,12:25,2h 45m,"3,381",24-02-2022,Economy,A3375
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"3,734",24-02-2022,Economy,A3376
CCU,BOM,Go First ,4:55,7:45,2h 50m,"3,376",24-02-2022,Economy,A3377
CCU,BOM,IndiGo ,10:10,13:10,3h,"3,381",24-02-2022,Economy,A3378
CCU,BOM,IndiGo ,5:30,8:40,3h 10m,"3,381",24-02-2022,Economy,A3379
CCU,BOM,Go First ,12:30,15:20,2h 50m,"3,926",24-02-2022,Economy,A3380
BOM,CCU,IndiGo ,21:40,0:05,2h 25m,"2,835",24-02-2022,Economy,A3381
BOM,CCU,Vistara ,17:20,19:55,2h 35m,"2,966",24-02-2022,Economy,A3382
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"2,835",24-02-2022,Economy,A3383
BOM,CCU,Go First ,21:00,23:35,2h 35m,"2,832",24-02-2022,Economy,A3384
BOM,CCU,Air India ,20:55,23:40,2h 45m,"3,177",24-02-2022,Economy,A3385
BOM,CCU,Go First ,15:00,17:30,2h 30m,"3,832",24-02-2022,Economy,A3386
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"3,188",25-02-2022,Economy,A3387
BOM,CCU,Air India ,6:10,8:50,2h 40m,"4,213",25-02-2022,Economy,A3388
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"4,724",25-02-2022,Economy,A3389
CCU,BOM,Vistara ,20:35,23:30,2h 55m,"3,512",25-02-2022,Economy,A3390
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"3,734",25-02-2022,Economy,A3391
CCU,BOM,Air India ,17:15,20:05,2h 50m,"3,723",25-02-2022,Economy,A3392
CCU,BOM,IndiGo ,19:10,22:15,3h 05m,"3,381",25-02-2022,Economy,A3393
CCU,BOM,IndiGo ,17:35,20:25,2h 50m,"5,334",25-02-2022,Economy,A3394
CCU,BOM,IndiGo ,15:40,18:40,3h,"5,334",25-02-2022,Economy,A3395
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"3,512",25-02-2022,Economy,A3396
CCU,BOM,Air India ,9:40,12:25,2h 45m,"3,381",25-02-2022,Economy,A3397
CCU,BOM,IndiGo ,7:30,10:20,2h 50m,"3,381",25-02-2022,Economy,A3398
CCU,BOM,IndiGo ,10:10,13:05,2h 55m,"3,381",25-02-2022,Economy,A3399
CCU,BOM,IndiGo ,8:55,12:05,3h 10m,"3,381",25-02-2022,Economy,A3400
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"2,835",25-02-2022,Economy,A3401
BOM,CCU,Vistara ,17:20,19:55,2h 35m,"3,188",25-02-2022,Economy,A3402
BOM,CCU,Air India ,20:55,23:40,2h 45m,"3,177",25-02-2022,Economy,A3403
BOM,CCU,IndiGo ,17:40,20:00,2h 20m,"3,864",25-02-2022,Economy,A3404
BOM,CCU,IndiGo ,21:20,23:45,2h 25m,"3,864",25-02-2022,Economy,A3405
BOM,CCU,Air India ,6:10,8:50,2h 40m,"2,835",26-02-2022,Economy,A3406
BOM,CCU,IndiGo ,7:35,10:15,2h 40m,"2,835",26-02-2022,Economy,A3407
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"3,576",26-02-2022,Economy,A3408
BOM,CCU,IndiGo ,6:30,9:05,2h 35m,"3,864",26-02-2022,Economy,A3409
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"4,724",26-02-2022,Economy,A3410
CCU,BOM,Vistara ,20:35,23:30,2h 55m,"3,512",26-02-2022,Economy,A3411
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"3,734",26-02-2022,Economy,A3412
CCU,BOM,Air India ,17:15,20:05,2h 50m,"3,723",26-02-2022,Economy,A3413
CCU,BOM,IndiGo ,19:10,22:15,3h 05m,"3,381",26-02-2022,Economy,A3414
CCU,BOM,IndiGo ,15:40,18:40,3h,"6,174",26-02-2022,Economy,A3415
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"3,734",26-02-2022,Economy,A3416
CCU,BOM,Air India ,9:40,12:25,2h 45m,"3,723",26-02-2022,Economy,A3417
CCU,BOM,IndiGo ,4:00,6:50,2h 50m,"3,381",26-02-2022,Economy,A3418
CCU,BOM,Go First ,4:55,7:45,2h 50m,"3,376",26-02-2022,Economy,A3419
CCU,BOM,IndiGo ,10:10,13:10,3h,"3,381",26-02-2022,Economy,A3420
CCU,BOM,IndiGo ,5:30,8:40,3h 10m,"3,381",26-02-2022,Economy,A3421
CCU,BOM,Go First ,12:30,15:20,2h 50m,"3,926",26-02-2022,Economy,A3422
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"2,835",26-02-2022,Economy,A3423
BOM,CCU,Air India ,20:55,23:40,2h 45m,"3,707",26-02-2022,Economy,A3424
BOM,CCU,Vistara ,17:20,19:55,2h 35m,"4,724",26-02-2022,Economy,A3425
BOM,CCU,Air India ,6:10,8:50,2h 40m,"2,835",27-02-2022,Economy,A3426
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"2,966",27-02-2022,Economy,A3427
BOM,CCU,IndiGo ,6:30,9:05,2h 35m,"2,835",27-02-2022,Economy,A3428
BOM,CCU,IndiGo ,7:35,10:15,2h 40m,"2,835",27-02-2022,Economy,A3429
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"9,243",27-02-2022,Economy,A3430
CCU,BOM,Air India ,17:15,20:05,2h 50m,"5,179",27-02-2022,Economy,A3431
CCU,BOM,IndiGo ,19:10,22:10,3h,"5,754",27-02-2022,Economy,A3432
CCU,BOM,IndiGo ,15:40,18:40,3h,"6,804",27-02-2022,Economy,A3433
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"9,789",27-02-2022,Economy,A3434
CCU,BOM,Go First ,4:55,7:45,2h 50m,"3,380",27-02-2022,Economy,A3435
CCU,BOM,IndiGo ,10:10,13:10,3h,"3,381",27-02-2022,Economy,A3436
CCU,BOM,IndiGo ,5:30,8:40,3h 10m,"3,381",27-02-2022,Economy,A3437
CCU,BOM,Air India ,9:40,12:25,2h 45m,"4,253",27-02-2022,Economy,A3438
CCU,BOM,Go First ,12:30,15:20,2h 50m,"3,930",27-02-2022,Economy,A3439
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"4,693",27-02-2022,Economy,A3440
BOM,CCU,IndiGo ,21:40,0:05,2h 25m,"2,835",27-02-2022,Economy,A3441
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"2,835",27-02-2022,Economy,A3442
BOM,CCU,Go First ,21:00,23:35,2h 35m,"2,834",27-02-2022,Economy,A3443
BOM,CCU,Air India ,20:55,23:40,2h 45m,"3,177",27-02-2022,Economy,A3444
BOM,CCU,Go First ,15:00,17:30,2h 30m,"3,934",27-02-2022,Economy,A3445
BOM,CCU,Vistara ,7:00,9:40,2h 40m,"2,966",28-02-2022,Economy,A3446
BOM,CCU,IndiGo ,12:55,15:35,2h 40m,"2,835",28-02-2022,Economy,A3447
BOM,CCU,Vistara ,14:05,16:55,2h 50m,"3,188",28-02-2022,Economy,A3448
BOM,CCU,Air India ,6:10,8:50,2h 40m,"3,707",28-02-2022,Economy,A3449
BOM,CCU,IndiGo ,6:30,9:05,2h 35m,"3,864",28-02-2022,Economy,A3450
BOM,CCU,IndiGo ,7:35,10:15,2h 40m,"3,864",28-02-2022,Economy,A3451
CCU,BOM,Vistara ,20:35,23:30,2h 55m,"3,512",28-02-2022,Economy,A3452
CCU,BOM,Vistara ,17:35,20:20,2h 45m,"3,734",28-02-2022,Economy,A3453
CCU,BOM,Air India ,17:15,20:05,2h 50m,"3,723",28-02-2022,Economy,A3454
CCU,BOM,IndiGo ,19:10,22:15,3h 05m,"3,381",28-02-2022,Economy,A3455
CCU,BOM,IndiGo ,17:35,20:25,2h 50m,"5,334",28-02-2022,Economy,A3456
CCU,BOM,IndiGo ,15:40,18:40,3h,"5,754",28-02-2022,Economy,A3457
CCU,BOM,Vistara ,10:25,13:00,2h 35m,"3,512",28-02-2022,Economy,A3458
CCU,BOM,Air India ,9:40,12:25,2h 45m,"3,381",28-02-2022,Economy,A3459
CCU,BOM,IndiGo ,10:10,13:05,2h 55m,"3,381",28-02-2022,Economy,A3460
CCU,BOM,Go First ,4:55,7:45,2h 50m,"3,376",28-02-2022,Economy,A3461
CCU,BOM,IndiGo ,8:55,12:05,3h 10m,"3,381",28-02-2022,Economy,A3462
CCU,BOM,Go First ,12:30,15:20,2h 50m,"3,926",28-02-2022,Economy,A3463
CCU,BOM,IndiGo ,7:30,10:20,2h 50m,"4,358",28-02-2022,Economy,A3464
BOM,CCU,IndiGo ,17:40,20:00,2h 20m,"2,835",28-02-2022,Economy,A3465
BOM,CCU,IndiGo ,21:20,23:45,2h 25m,"2,835",28-02-2022,Economy,A3466
BOM,CCU,Vistara ,17:20,19:55,2h 35m,"2,966",28-02-2022,Economy,A3467
BOM,CCU,IndiGo ,23:00,1:30,2h 30m,"2,835",28-02-2022,Economy,A3468
BOM,CCU,Go First ,21:00,23:35,2h 35m,"2,832",28-02-2022,Economy,A3469
BOM,CCU,Air India ,20:55,23:40,2h 45m,"3,177",28-02-2022,Economy,A3470
BOM,CCU,Go First ,15:00,17:30,2h 30m,"3,832",28-02-2022,Economy,A3471
BOM,MAA,SpiceJet ,6:00,8:00,2h,"5,942",14-02-2022,Economy,A3472
BOM,MAA,Vistara ,9:45,11:50,2h 05m,"6,249",14-02-2022,Economy,A3473
BOM,MAA,Air India ,9:00,10:55,1h 55m,"7,203",14-02-2022,Economy,A3474
BOM,MAA,IndiGo ,10:30,12:30,2h,"8,253",14-02-2022,Economy,A3475
BOM,MAA,IndiGo ,7:15,9:15,2h,"10,353",14-02-2022,Economy,A3476
MAA,BOM,SpiceJet ,21:50,23:50,2h,"5,881",14-02-2022,Economy,A3477
MAA,BOM,IndiGo ,22:15,0:20,2h 05m,"5,882",14-02-2022,Economy,A3478
MAA,BOM,Vistara ,20:30,22:35,2h 05m,"6,189",14-02-2022,Economy,A3479
MAA,BOM,IndiGo ,18:45,20:45,2h,"7,142",14-02-2022,Economy,A3480
MAA,BOM,IndiGo ,17:50,19:45,1h 55m,"7,457",14-02-2022,Economy,A3481
MAA,BOM,SpiceJet ,6:25,8:20,1h 55m,"5,881",14-02-2022,Economy,A3482
MAA,BOM,Vistara ,9:45,11:40,1h 55m,"6,300",14-02-2022,Economy,A3483
MAA,BOM,IndiGo ,9:40,11:35,1h 55m,"6,304",14-02-2022,Economy,A3484
MAA,BOM,IndiGo ,7:05,9:05,2h,"7,457",14-02-2022,Economy,A3485
MAA,BOM,IndiGo ,13:10,15:05,1h 55m,"14,282",14-02-2022,Economy,A3486
MAA,BOM,Air India ,14:55,17:05,2h 10m,"14,073",14-02-2022,Economy,A3487
BOM,MAA,IndiGo ,16:25,18:15,1h 50m,"5,943",14-02-2022,Economy,A3488
BOM,MAA,SpiceJet ,19:30,21:20,1h 50m,"5,942",14-02-2022,Economy,A3489
BOM,MAA,IndiGo ,21:25,23:15,1h 50m,"6,153",14-02-2022,Economy,A3490
BOM,MAA,IndiGo ,15:15,17:10,1h 55m,"5,943",14-02-2022,Economy,A3491
BOM,MAA,IndiGo ,19:30,21:35,2h 05m,"5,943",14-02-2022,Economy,A3492
BOM,MAA,Vistara ,17:50,19:55,2h 05m,"6,249",14-02-2022,Economy,A3493
BOM,MAA,Air India ,5:20,7:20,2h,"5,943",15-02-2022,Economy,A3494
BOM,MAA,SpiceJet ,6:00,8:00,2h,"5,942",15-02-2022,Economy,A3495
BOM,MAA,Vistara ,6:45,8:50,2h 05m,"6,249",15-02-2022,Economy,A3496
BOM,MAA,Vistara ,9:45,11:50,2h 05m,"6,249",15-02-2022,Economy,A3497
BOM,MAA,IndiGo ,7:15,9:15,2h,"6,888",15-02-2022,Economy,A3498
BOM,MAA,IndiGo ,10:30,12:30,2h,"7,833",15-02-2022,Economy,A3499
BOM,MAA,Air India ,9:00,10:55,1h 55m,"11,298",15-02-2022,Economy,A3500
MAA,BOM,IndiGo ,17:50,19:45,1h 55m,"6,092",15-02-2022,Economy,A3501
MAA,BOM,IndiGo ,18:45,20:45,2h,"5,882",15-02-2022,Economy,A3502
MAA,BOM,SpiceJet ,21:50,23:50,2h,"5,881",15-02-2022,Economy,A3503
MAA,BOM,IndiGo ,22:15,0:20,2h 05m,"5,882",15-02-2022,Economy,A3504
MAA,BOM,Vistara ,20:30,22:35,2h 05m,"6,189",15-02-2022,Economy,A3505
MAA,BOM,SpiceJet ,6:25,8:20,1h 55m,"5,881",15-02-2022,Economy,A3506
MAA,BOM,IndiGo ,7:05,9:05,2h,"6,304",15-02-2022,Economy,A3507
MAA,BOM,IndiGo ,13:10,15:05,1h 55m,"6,827",15-02-2022,Economy,A3508
MAA,BOM,IndiGo ,9:40,11:35,1h 55m,"7,772",15-02-2022,Economy,A3509
BOM,MAA,IndiGo ,16:25,18:15,1h 50m,"5,943",15-02-2022,Economy,A3510
BOM,MAA,SpiceJet ,19:30,21:20,1h 50m,"5,942",15-02-2022,Economy,A3511
BOM,MAA,IndiGo ,21:25,23:15,1h 50m,"6,153",15-02-2022,Economy,A3512
BOM,MAA,IndiGo ,15:15,17:10,1h 55m,"5,943",15-02-2022,Economy,A3513
BOM,MAA,IndiGo ,19:30,21:35,2h 05m,"5,943",15-02-2022,Economy,A3514
BOM,MAA,Vistara ,17:50,19:55,2h 05m,"6,249",15-02-2022,Economy,A3515
BOM,MAA,Vistara ,21:00,23:05,2h 05m,"6,249",15-02-2022,Economy,A3516
BOM,MAA,Go First ,5:50,7:40,1h 50m,"5,779",16-02-2022,Economy,A3517
BOM,MAA,Air India ,9:00,10:55,1h 55m,"5,943",16-02-2022,Economy,A3518
BOM,MAA,Air India ,5:20,7:20,2h,"5,943",16-02-2022,Economy,A3519
BOM,MAA,SpiceJet ,6:00,8:00,2h,"5,942",16-02-2022,Economy,A3520
BOM,MAA,IndiGo ,4:35,6:30,1h 55m,"5,943",16-02-2022,Economy,A3521
BOM,MAA,Vistara ,6:45,8:50,2h 05m,"6,249",16-02-2022,Economy,A3522
BOM,MAA,Vistara ,9:45,11:50,2h 05m,"6,360",16-02-2022,Economy,A3523
BOM,MAA,IndiGo ,10:30,12:30,2h,"7,833",16-02-2022,Economy,A3524
BOM,MAA,IndiGo ,7:15,9:15,2h,"9,093",16-02-2022,Economy,A3525
